id	corpus	sentence	token	complexity
3BO3NEOQM0HK9ERYPN0GQIWCPCSIAE	biomed	DT provided the sections the human autopsy brain, analyzed them by immunofluorescence, and contributed to the analysis of data.	brain	0.04999999999999999
3ZTE0JGGCESIYFZZ7W9CGAIM1ODCO6	biomed	The roles of PAX6 in brain development have mainly been studied in homozygous mutant mice or rats and include arealisation of the cerebral cortex [7], formation of the prosencephalon-mesencephalon boundary [8], axon guidance [8], differentiation of neurons from glia [9] and neuronal migration in the cerebellum [10].	brain	0.19642857142857145
3VP28W7DUNK10VXG07AU4EATI60FZG	biomed	Plasma and all tissues, apart from the brain, have significantly elevated sitosterol levels.	brain	0.22499999999999998
3GKAWYFRAPTAO7HEMSH2PG5UWTKDPN	biomed	Both Annexin A7 isoforms described in brain tissue seemingly are expressed by neurons and astrocytes, which was shown using total cell extracts of cultured neuo-2a, PC-12, and C6 cells.	brain	0.25
3I7KR83SNADXAQ7HXK7S7305BZS9KW	biomed	While this approach is promising, constant exposure to antibodies that recognize an epitope highly enriched in the brain may have unexpected side effects that will limit its long-term use.	brain	0.296875
3P0I4CQYVY7RCD54ON9DS4PPT4OWOS	biomed	In contrast, no mortality was noted in adult MCAD-/- mice unless challenged with cold stress and fasting.	stress	0.04999999999999999
3QHITW7OYO9XQCFH2V5PZKNYGM4QAK	biomed	The present study confirms and extends the role of MTF-1 as an important stress response regulator.	stress	0.19642857142857145
39AYGO6AFFKB0DQMWQWWFLQ7FSR6NN	biomed	One type of stress response is triggered by heavy metals, such as zinc, copper and cadmium (for convenience, the terms zinc, copper and cadmium are also used here to denote Zn2+, Cu2+ and Cd2+, respectively).	stress	0.2222222222222222
3M67TQBQQHORYDYVLTU3DPX96M0A9I	biomed	Alterations in the cytosolic pH in conjunction with free radical stress may lead to the loss of KCNJ10 protein expression in strial intermediate cells.	stress	0.2222222222222222
3WPCIUYH1A88GZAL39QMUQ6RLXYDTN	biomed	We have identified and preliminarily characterized four target genes of MTF-1 in the adult mouse liver: in the case of Sepw1, MTF-1 is required to maintain basal expression, supporting a role of mouse MTF-1 in oxidative stress response.	stress	0.2941176470588235
335VBRURDJ0UOQF71YWP98N0R1Y9EC	biomed	BMP2 and BMP7 are thus secondary signals produced in response to SHH activity.	activity	0.04999999999999999
3CRWSLD91K4V71BQKL3QJ6NYV2GOMZ	biomed	Because synapsis occurs in TRIP13-deficient spermatocytes and is dependent on DSB formation (activity of SPO11 and MEI1), we suggest that TRIP13 functions after homology recognition and strand exchange, and that recombination events entering the CO repair pathway are either completed or nearly so (because OA treated resulted in bivalent chromosomes).	activity	0.140625
3R15W654VDTEMV6LZMUF8Y39AY8LQ2	biomed	However, again we were unable to generate ES cells or mice exhibiting robust widespread reporter activity (A.-K.H. and V.E. Papaioannou, unpublished observations).	activity	0.1764705882352941
3BPP3MA3TCKPPSGGQVZFEHEVRVFELE	biomed	Previous studies have shown that the alpha-crystallin possesses molecular chaperone activity, binding to partially denatured proteins, both in vitro [5] and probably in vivo [6], to inhibit further denaturation.	activity	0.23529411764705882
35O6H0UNLSGJYJZNC9UZU8VQADGJ5L	biomed	Initial studies targeted Capn4 based on the prediction that loss of this calpain subunit would abolish activity of both μ- and m-calpain.	activity	0.44999999999999996
32L724R85LKRWIX0E6IDGDL7OYNPIW	biomed	The activity of BCKDH in livers of homozygous knockout mouse pups was undetectable, accounting for the accumulation of unmetabolized BCAA.	livers	0.04999999999999999
3LCXHSGDLT6CT5B6A4WGQ3SQJPTESY	biomed	The comparison of gene expression in livers of mock- or cadmium-treated Mtf1Mx-cre and Mtf1loxP mice revealed several MTF-1 target gene candidates.	livers	0.32352941176470584
35JDMRECC499302FF42Z1P9NVETEG8	biomed	Many of the double transgenic mice showed similar circular patterns of swimming near the edge of the tank when tested in the Morris water maze.	swimming	0.04999999999999999
3FCO4VKOZ4DQA7REM1Y5VCWUWC87EY	biomed	In kidneys taken from mutant animals, however, AQP2 was distributed randomly throughout the cell in the basal state (Figure 4A, third row), while AQP3 (green) appropriately localized to the basolateral surface [23].	kidneys	0.04999999999999999
3PR3LXCWSFZ3UQ6OW3MHXX877879XL	biomed	A total of 200 female mice (ten months of age) of the N2 backcross between NFR/N and C57BL/B10.	total	0.04999999999999999
3B286OTISEHG4PB475LG2JBC2RCJAM	biomed	In a simple model, such a binding could interfere with the accessibility of the transcriptional start site for RNA polymerase II and/or general transcription factors, thus preventing transcription initiation of the gene.	start	0.14285714285714285
34R0BODSP1ZBN3DVY8J8XSIY55KE5V	biomed	Second, we cannot rule out the existence of an alternate start site for ITPR1 that may result in a product that confers a pathogenic gain of function to the protein; however, Western blot analysis of cells derived from affected AUS1 family members, which was performed using an antibody raised against the C-terminal portion of ITPR1, failed to identify any disease-specific truncated protein products.	start	0.15625
31YWE12TE0CZG7IVH6OXJ1H1CIIX7W	biomed	In the case of Csrp1, expression analyses and DNA-binding studies indicate that MTF-1 is required for cadmium induction by binding to an MRE upstream of the transcription start.	start	0.28260869565217395
3KTZHH2ONIFSM9OAD4EUMKXYGX88MC	biomed	Here we report the generation of additional mutant Xpd alleles that fail to support viability on their own but nevertheless ameliorate TTD-associated premature segmental ageing, cutaneous features, cellular DNA repair capacity, and UV survival when present in a compound heterozygote state.	survival	0.05555555555555558
3S8APUMBJXJ5IXU0UTURIW3QR3EFBA	biomed	One striking observation of this study is that precocious induction of ETS signaling promotes neuronal survival without a requirement for neurotrophic support and in complete absence of Trk receptor expression.	survival	0.125
3S37Y8CWI80N8KVM53U4E6JKCENW4J	biomed	Clearly this would have survival value since DNA repair gene up-regulation in response to E2F1 provides additional DNA repair when the DNA is replicating and is particularly vulnerable to damage.	survival	0.13461538461538464
3CO05SML7V5110WZN8XWF4LQ3MUR0V	biomed	The presence of some mature glycosylated proteins (35-45 kDa) in Aqp2F204V/F204V mice presumably permits their survival compared to Aqp2T126M/T126M mice, and is consistent with a diminished response to dDAVP.	survival	0.15000000000000002
3HYV4299H0WUALWXW6QB9CSP7VG8EM	biomed	Indeed, although PGC-1α null mice survive in the protected environment of the laboratory, our results indicate that in the rigors of a typical external environment, PGC-1α would be necessary for survival.	survival	0.23214285714285715
3SX4X51T809U5021NIDLAFSY1MKAOW	biomed	To date, only three active TACC genes have been cloned in humans [1-3], one in each of mouse [7], Xenopus laevis [8], D. melanogaster [4], and C. elegans [5,6].	date	0.05555555555555558
3HO4MYYR12OOV3AVTR8ITGI1NOJU62	biomed	To date only three PAX6 protein-protein interactions have been described: with SOX2 on the lens-specific enhancer element of the δ-crystallin gene [22]; with MDIA, which modulates PAX6 activity in early neuronal development [23], and with MAF proteins on the glucagon promoter, which causes increased expression of this pancreatic hormone gene [17].	date	0.2368421052631579
3RTFSSG7T86J6S27BVTL0NLVY0ILW1	biomed	The exact molecular function of SEPW1 protein is unknown to date, but a role as antioxidant has been proposed due to its ability to bind glutathione (35).	date	0.35
3J6BHNX0U9SIZSBBYUQXP4VPGNBKN6	biomed	Another reason is that the use of old multiparous mice mimicked the RA situation (older women is the major risk group).	women	0.05555555555555558
3FDWKV9VCN2QK6VNG7FZICFNDOZMU5	biomed	Apart from the obvious gender-specific diseases such as cervical or prostate cancer, sex influences susceptibility to nearly all highly prevalent diseases that affect both women and men, including atherosclerosis and diabetes and their precursor conditions of hyperlipidemia, obesity, and insulin resistance.	women	0.19736842105263158
3TKXBROM5TAVA7U2JTDTJHZVFZHIJP	biomed	Interestingly, m-calpain expression persisted in these cells, suggesting a possible requirement of m-calpain for cell survival [30].	requirement	0.05555555555555558
306996CF6WKESI0SNUF6TUZWQSXB15	biomed	We specifically addressed sequence requirement for the Mcm helicase activation, mode of interaction with DNA substrates and whether the thymine sequences are required for continuous activation of Mcm helicase during the unwinding process.	requirement	0.125
3EGKVCRQFWSBIOBVZJMF7HA6XDBYBV	biomed	These observations supported the hypothesis that the small subunit is required for both μ- and m-calpain, and furthermore suggested four possibilities regarding their requirement for embryonic development: 1) both isoforms were required; 2) μ-calpain was required; 3) m-calpain was required, or 4) μ- and m-calpain are redundant, and one or the other isoform was required.	requirement	0.19444444444444442
3K2CEDRACB1BKTGYG2PPDGTLUASMTE	biomed	However, difficulty in achieving stable expression of the rescue transgene has thus far hampered these attempts.	attempts	0.05555555555555558
3R0WOCG21M9NGCPA3EGWZMST4ACDUJ	biomed	Both activity of Snail and down-regulation of E-cadherin play pivotal roles in epithelial to mesenchymal transitions (EMTs), typified by the transformation of polarized, adhering epithelial cells into motile mesenchymal cells [16,17].	play	0.2763157894736842
3QGTX7BCHP29YY4RUVXLI2JGTBNZ5G	biomed	In contrast to wild type lenses (Figure 3L and 3Q), the alphaA/BKO lenses (Figure 3B and 3G) contained large areas devoid of cellular material, their nuclei were not limited to a well defined equatorial/bow region, and ordered radial columns of elongating fiber cells extending from the posterior capsule to the anterior epithelium were not observed.	areas	0.0735294117647059
3W9XHF7WGKVGU5GVVQC9Y31H552KTC	biomed	Analysis of sequence diversity of Tas2rs in humans, great apes and old world monkeys suggest that Tas2rs are subject to some degree of positive selection [43,44].	world	0.07500000000000001
3D17ECOUOEV9PNWF8100BB1K20L317	biomed	We verified the ability of Prx1::cre to recombine the conditional Bmp2 and Bmp4 alleles at earliest limb bud stages using in situ hybridization.	limb	0.07500000000000001
3SBNLSTU6U542BJK91F4GE786TKDZ3	biomed	Conversely, beads soaked with neurotrophin function-blocking antibodies led to reduction of sensory and motor axon growth towards the limb.	limb	0.17105263157894735
351S7I5UG9WNO85TG9QLOPVC1YBNJA	biomed	The three major limb phenotypes revealed by eliminating Bmpr1a with Gdf5-driven Cre include webbing between digits, lack of joint formation at specific locations in the ankle, and failure to maintain articular cartilage after birth, resulting in severe arthritis.	limb	0.22499999999999998
3WRAAIUSBJZHZ9GTO90HTSJRDQPAX1	biomed	In addition to BMP2 and BMP7, a third member of this family that is closely related to BMP2, BMP4, is also expressed in the early limb bud.	limb	0.30000000000000004
37VE3DA4YUHPWTL6PJIRLHF37HYHBF	biomed	Bmp2 is first expressed in the limb mesenchyme at embryonic day (E)10.5 in the mouse (Figure 1A, asterisk).	limb	0.3125
3MWOYZD5WVO1PJWQWMIQWLCY0SQONZ	biomed	Ectopic NT-3 supplied using osmotic pumps and adenovirus-mediated expression induce sensory axon growth during regeneration (Zhang et al. 1998, Bradbury et al. 1999, Oudega et al. 1999, Ramer et al. 2002), and induce axonal plasticity of corticospinal axons in injured adult spinal cord (Zhou et al. 2003), where the sprouting axons from the intact site cross the midline towards the NT-3 source on the lesion side of the spinal cord.	side	0.15625
3TCFMTM8HEOK450W41MVS1WSWMQ210	biomed	In contrast, transgene suppression prevented the growth of individual deposits apparent in untreated mice, and limited the surrounding pathology to what was already present when treatment began.	treatment	0.18333333333333335
3H1C3QRA01JWMOMADI6GBYO8XM1ECY	biomed	Moreover, both types of amyloid, diffuse and fibrillar, remained intact throughout treatment.	treatment	0.1875
3BFNCI9LYKQN09BHXHH9CLSX5MP378	biomed	The phenotype of these patients is heterogeneous and treatment with a wide range of thiamin doses has produced limited success [1].	treatment	0.22368421052631576
3D17ECOUOEV9PNWF8100BB1K20L135	biomed	Under cold challenge conditions, however, MCAD-/- mice were unable to maintain body temperature.	challenge	0.07500000000000001
35NNO802AVWRTXLNYR5LCOGCOKKNIY	biomed	These findings identify Sam68 as the first RNA binding protein to regulate mesenchymal cell differentiation and the challenge will be to identify the specific RNA targets that it regulates during this process.	challenge	0.2647058823529411
3HFWPF5AK9J9J7V9LKFK7COTS0X3SQ	biomed	However, the identification in recent years of XP complementation group D patients with atypical disease presentation, including symptoms of both XP and TTD [8], casts doubt on the ability of such a monoallelic paradigm to explain clinical heterogeneity in compound heterozygotes.	symptoms	0.07500000000000001
31MCUE39BKM6T2MIQKL3IY5Q4P3G3J	biomed	As well as colorectal polyps, these individuals can develop extracolonic symptoms, among which are upper gastrointestinal tract polyps, congenital hypertrophy of the retinal pigment epithelium, desmoid tumors, disorders of the maxillary and skeletal bones, and dental abnormalities [6].	symptoms	0.09999999999999998
3N2YPY1GI6YSLXSA4Z1L1QCXITNEV3	biomed	The phenotypic behavior of homozygous mouse pups resembles symptoms seen in newborn classic MSUD patients.	symptoms	0.265625
